Location ID	 Start Date Time	 Max Date Time  	 Max Level	 Duration	 Leq 	 SEL  	 Classification
12	 8:56           	 8:56           	74.2	37	68.2	83.9	 Aircraft
15	 8:56           	 8:56           	65.2	19	62	74.9	 Aircraft
14	 8:56           	 8:56           	54.4	40	51.5	67.5	 Aircraft
35	 8:56           	 8:56           	65.3	22	62.6	76.1	 Aircraft
23	 8:56           	 8:56           	75	19	71	83.8	 Aircraft
31	 8:56           	 8:56           	77.4	26	71.1	85.3	 Aircraft
27	 8:56           	 8:56           	81	30	75	89.8	 Aircraft
19	 8:56           	 8:57           	64.9	21	59.9	73	 Aircraft
3	 8:56           	 8:57           	72.2	13	69.2	80.2	 Aircraft
13	 8:57           	 8:57           	82.6	18	76.8	89.4	 Aircraft
8	 8:57           	 8:57           	65.8	82	61.8	80.9	 Aircraft
25	 8:57           	 8:57           	70.1	60	65.2	83	 Aircraft
26	 8:57           	 8:57           	74.1	43	69	85.3	 Aircraft
14	 8:57           	 8:57           	69.1	31	60.3	75.2	 
28	 8:57           	 8:57           	82.6	30	77.3	92	 Aircraft
33	 8:57           	 8:57           	69.8	37	66	81.8	 Aircraft
41	 8:57           	 8:57           	61	13	60.1	71.4	 
11	 8:57           	 8:57           	58.1	10	56.5	66.6	 
24	 8:57           	 8:57           	73.2	59	66.7	84.5	 Aircraft
2	 8:57           	 8:57           	72.5	24	67.8	81.5	 Aircraft
45	 8:57           	 8:58           	65	41	61.2	77.3	 
44	 8:57           	 8:58           	70.6	29	66.1	80.7	 Aircraft
22	 8:57           	 8:58           	73.1	26	68.1	82.3	 Aircraft
19	 8:57           	 8:58           	66.3	14	63.2	74.7	 Aircraft
38	 8:57           	 8:58           	63.2	11	61.9	72.2	 
3	 8:57           	 8:58           	79.2	14	75	86.4	 Aircraft
18	 8:58           	 8:58           	71.8	31	68	82.8	 Aircraft
14	 8:58           	 8:58           	53.5	12	51.8	62.7	 
28	 8:58           	 8:58           	86.2	35	78.8	94.2	 Aircraft
27	 8:58           	 8:58           	83.7	32	76.7	91.7	 Aircraft
17	 8:58           	 8:58           	67.5	23	64.3	77.8	 Aircraft
11	 8:58           	 8:58           	65.8	93	60	79.7	 Aircraft
29	 8:58           	 8:58           	76.8	29	70.9	85.5	 Aircraft
25	 8:58           	 8:59           	74.7	65	69.4	87.5	 Aircraft
22	 8:58           	 8:58           	69.8	27	64.4	78.7	 Aircraft
26	 8:58           	 8:59           	75.5	54	69.6	87	 Aircraft
41	 8:58           	 8:59           	64.1	27	62	76.3	 
33	 8:58           	 8:59           	72.5	49	67.6	84.5	 Aircraft
8	 8:58           	 8:59           	63.1	24	60.3	74.2	 Aircraft
31	 8:58           	 8:59           	81	23	74.1	87.7	 Aircraft
24	 8:58           	 8:59           	70.9	54	66.2	83.5	 Aircraft
18	 8:59           	 8:59           	61.3	13	59.9	71.1	 
14	 8:59           	 8:59           	52.2	10	51.2	61.1	 
15	 8:59           	 8:59           	62.1	35	59.9	75.4	 
45	 8:59           	 8:59           	66.8	52	62.9	80	 Aircraft
28	 8:59           	 8:59           	81.6	21	75.8	89	 Aircraft
4	 8:59           	 8:59           	63.3	27	59.9	74.3	 Aircraft
8	 8:59           	 8:59           	62.1	22	59.8	73.3	 
2	 8:59           	 8:59           	72.6	45	66.7	83.2	 Aircraft
44	 8:59           	 8:59           	70.1	30	65.2	80	 Aircraft
1	 8:59           	 9:00           	54.7	29	53.8	68.5	 
22	 8:59           	 8:59           	69.5	21	64.8	77.9	 Aircraft
19	 8:59           	 9:00           	62.5	13	60.2	71.4	 Aircraft
18	 8:59           	 9:00           	72.5	29	67.5	82.1	 Aircraft
29	 9:00           	 9:00           	74.3	28	68.8	83.3	 Aircraft
11	 9:00           	 9:00           	61	30	58.8	73.6	 Aircraft
28	 9:00           	 9:00           	87.9	25	81.5	95.6	 Aircraft
1	 9:00           	 9:00           	56.2	81	54.2	73.3	 
34	 9:00           	 9:00           	61.2	19	59.3	72	 Aircraft
2	 9:00           	 9:00           	64.4	10	61.1	71.1	 
31	 9:00           	 9:00           	81.3	27	73	87.3	 Aircraft
27	 9:00           	 9:01           	79.7	38	73.7	89.4	 Aircraft
25	 9:00           	 9:00           	79.5	47	70.3	87	 Aircraft
22	 9:00           	 9:00           	71.8	22	65.4	78.9	 Aircraft
3	 9:00           	 9:00           	77.5	13	74	85	 Aircraft
12	 9:00           	 9:01           	67.6	30	63.4	78.1	 Aircraft
28	 9:00           	 9:01           	67	11	65.7	76.2	 
8	 9:00           	 9:01           	71.1	64	64.9	82.9	 Aircraft
11	 9:01           	 9:01           	62.2	44	57.4	73.8	 Aircraft
45	 9:01           	 9:01           	66.1	10	61.6	71.3	 
18	 9:01           	 9:01           	67.4	26	62.2	76.3	 
2	 9:01           	 9:01           	74.1	49	67.7	84.6	 Aircraft
27	 9:01           	 9:01           	74.6	29	69.9	84.6	 Aircraft
19	 9:01           	 9:01           	65	10	62.6	72.7	 Aircraft
28	 9:01           	 9:01           	80.9	35	75.2	90.6	 Aircraft
13	 9:01           	 9:01           	75.8	15	72.6	84.2	 Aircraft
25	 9:01           	 9:03           	76.3	179	67.9	90.4	 Aircraft
7	 9:01           	 9:01           	70.8	21	68.5	81.7	 Aircraft
18	 9:01           	 9:01           	67.4	14	64.2	75.6	 
19	 9:01           	 9:02           	73.2	30	66.2	81	 Aircraft
26	 9:01           	 9:02           	66.2	15	63.2	75	 Aircraft
3	 9:01           	 9:02           	79.1	12	75.2	86.1	 Aircraft
34	 9:01           	 9:02           	62.1	28	59.2	73.7	 Aircraft
30	 9:01           	 9:02           	69.2	10	67.7	77.6	 Aircraft
41	 9:02           	 9:02           	69	25	65.3	79.3	 
1	 9:02           	 9:02           	55	19	53.7	66.5	 
21	 9:02           	 9:02           	67.5	38	62	77.7	 Aircraft
33	 9:02           	 9:02           	64.5	23	62.1	75.7	 Aircraft
12	 9:02           	 9:02           	68.9	34	63.9	79.2	 Aircraft
42	 9:02           	 9:02           	65.5	14	63.2	74.8	 Aircraft
28	 9:02           	 9:02           	85.8	25	79.9	93.8	 Aircraft
1	 9:02           	 9:03           	54.9	77	54	72.8	 Aircraft
43	 9:02           	 9:02           	71.7	18	67.3	79.9	 Aircraft
2	 9:02           	 9:03           	67.5	23	63.7	77.3	 Aircraft
22	 9:02           	 9:03           	76.1	28	69.6	84.1	 Aircraft
27	 9:02           	 9:03           	83.2	35	76.9	92.3	 Aircraft
8	 9:03           	 9:03           	64.4	28	61.3	75.7	 Aircraft
13	 9:03           	 9:03           	77.5	15	74	85.7	 Aircraft
18	 9:03           	 9:03           	69.8	38	64.3	80.1	 Aircraft
30	 9:03           	 9:03           	70.4	14	68.1	79.6	 
34	 9:03           	 9:03           	62.3	27	59.7	73.9	 Aircraft
11	 9:03           	 9:03           	68.7	45	64.2	80.7	 Aircraft
28	 9:03           	 9:03           	84.8	30	78.6	93.4	 Aircraft
41	 9:03           	 9:03           	75.7	45	69.6	86.1	 
26	 9:03           	 9:03           	77.8	31	69.4	84.2	 Aircraft
22	 9:03           	 9:04           	77.6	53	70.2	87.4	 Aircraft
12	 9:03           	 9:03           	68	29	63.8	78.4	 Aircraft
33	 9:03           	 9:04           	72.4	65	68.3	86.5	 Aircraft
44	 9:03           	 9:04           	72.1	26	66.6	80.8	 Aircraft
2	 9:03           	 9:04           	70.1	33	66.5	81.6	 Aircraft
17	 9:03           	 9:04           	66.6	39	62.1	78.1	 
3	 9:03           	 9:04           	80.1	13	76	87	 Aircraft
42	 9:03           	 9:04           	70.3	33	67.1	82.2	 Aircraft
18	 9:04           	 9:04           	68.6	42	64.5	80.8	 Aircraft
45	 9:04           	 9:04           	71.4	57	65.5	83	 Aircraft
26	 9:04           	 9:04           	72.3	48	65.3	82.2	 Aircraft
24	 9:04           	 9:04           	69.6	59	64.2	82	 Aircraft
19	 9:04           	 9:04           	66.4	21	62.6	75.9	 Aircraft
29	 9:04           	 9:04           	76.2	28	70.5	85.1	 Aircraft
11	 9:04           	 9:04           	67.4	45	62.9	79.4	 Aircraft
13	 9:04           	 9:04           	76.1	13	73	84.2	 Aircraft
28	 9:04           	 9:04           	81.5	30	76.8	91.6	 Aircraft
34	 9:04           	 9:04           	62.5	24	59.7	73.4	 Aircraft
14	 9:04           	 9:04           	74.3	26	66	80.1	 Aircraft
8	 9:04           	 9:04           	63.7	11	61.6	71.8	 Aircraft
2	 9:04           	 9:05           	68.6	34	65	80.4	 Aircraft
12	 9:04           	 9:05           	68.6	32	63.9	79	 Aircraft
31	 9:04           	 9:05           	80.1	21	73.4	86.7	 Aircraft
15	 9:05           	 9:05           	61.6	13	59.7	70.9	 
25	 9:05           	 9:05           	68.2	15	63.5	75.2	 
27	 9:05           	 9:05           	79.4	37	73.4	89.1	 Aircraft
10	 9:05           	 9:05           	71.3	46	65.4	82.1	 
19	 9:05           	 9:05           	64.3	18	61.2	73.8	 Aircraft
28	 9:05           	 9:05           	82.7	31	77.2	92.1	 Aircraft
25	 9:05           	 9:06           	74.5	50	68.6	85.6	 Aircraft
44	 9:05           	 9:05           	71.3	31	66.4	81.2	 Aircraft
2	 9:05           	 9:06           	70.9	41	65.5	81.7	 Aircraft
15	 9:05           	 9:05           	65.4	12	62.1	72.8	 
13	 9:05           	 9:05           	77.2	12	74.1	85	 Aircraft
30	 9:05           	 9:05           	69.7	12	67	77.8	 
22	 9:05           	 9:06           	72	32	66.6	81.6	 Aircraft
8	 9:05           	 9:06           	60.5	9	59.1	68.8	 Aircraft
33	 9:05           	 9:06           	68.2	25	64.9	78.8	 Aircraft
26	 9:05           	 9:06           	72.1	28	67.5	82	 Aircraft
34	 9:06           	 9:06           	62.6	21	60.3	73.4	 Aircraft
29	 9:06           	 9:06           	74.7	34	69.1	84.4	 Aircraft
10	 9:06           	 9:06           	67.9	54	61.2	78.5	 
18	 9:06           	 9:06           	63.9	28	61.2	75.6	 Aircraft
28	 9:06           	 9:06           	84.4	21	79.4	92.7	 Aircraft
24	 9:06           	 9:06           	69	38	63.5	79.3	 Aircraft
45	 9:06           	 9:06           	60.1	23	57.3	70.8	 
11	 9:06           	 9:06           	62.6	36	59.9	75.5	 Aircraft
12	 9:06           	 9:06           	68.8	34	63.7	79.1	 Aircraft
8	 9:06           	 9:07           	62.2	61	59.8	77.6	 Aircraft
1	 9:06           	 9:06           	54.3	31	53.4	68.3	 
27	 9:06           	 9:06           	81.9	60	73.9	91.7	 Aircraft
25	 9:06           	 9:07           	77.3	100	69.9	89.9	 Aircraft
22	 9:06           	 9:06           	78.1	55	69.9	87.3	 Aircraft
31	 9:06           	 9:06           	78.6	31	71.3	86.2	 Aircraft
3	 9:06           	 9:06           	80.9	13	76.6	87.9	 Aircraft
2	 9:06           	 9:07           	69.9	74	62.9	81.6	 Aircraft
41	 9:06           	 9:07           	69.7	45	65.3	81.9	 
18	 9:06           	 9:07           	71.8	44	66.4	82.8	 Aircraft
28	 9:06           	 9:07           	71.8	15	67.2	79.1	 
44	 9:06           	 9:07           	70.3	30	65.6	80.4	 Aircraft
17	 9:07           	 9:07           	66.9	23	63.4	77	 
11	 9:07           	 9:07           	70.7	59	65.8	83.5	 Aircraft
33	 9:07           	 9:07           	75.8	59	69.9	87.6	 Aircraft
13	 9:07           	 9:07           	77	12	74	84.8	 Aircraft
19	 9:07           	 9:07           	65	59	61.9	79.6	 Aircraft
26	 9:07           	 9:07           	70.9	55	66.2	83.6	 Aircraft
14	 9:07           	 9:07           	63	18	57.8	70.3	 
28	 9:07           	 9:07           	87.9	26	82.9	97.1	 Aircraft
29	 9:07           	 9:07           	75.1	42	69.2	85.4	 Aircraft
34	 9:07           	 9:07           	62.1	22	60	73.3	 Aircraft
30	 9:07           	 9:07           	70	16	67.6	79.6	 
42	 9:07           	 9:07           	64.1	26	62.5	76.6	 Aircraft
1	 9:07           	 9:07           	54	16	53.3	65.2	 
45	 9:07           	 9:08           	67.1	50	63.1	80.1	 Aircraft
12	 9:07           	 9:08           	69.5	36	63.4	78.9	 Aircraft
24	 9:07           	 9:08           	69.8	54	64.8	82.1	 Aircraft
22	 9:07           	 9:08           	77.4	31	71.5	86.4	 Aircraft
30	 9:07           	 9:08           	74.7	37	69.1	84.8	 Aircraft
31	 9:07           	 9:08           	79.1	38	70.8	86.6	 Aircraft
1	 9:08           	 9:08           	55.8	32	54.3	69.3	 Aircraft
18	 9:08           	 9:08           	71.4	40	67.1	83.1	 Aircraft
17	 9:08           	 9:08           	66.6	30	63.1	77.9	 
44	 9:08           	 9:08           	71.6	38	66.2	82	 Aircraft
11	 9:08           	 9:08           	70.3	56	65.4	82.9	 Aircraft
16	 9:08           	 9:08           	80.5	11	76.3	86.8	 
3	 9:08           	 9:08           	79.2	20	74.2	87.2	 Aircraft
29	 9:08           	 9:08           	76.7	31	71	85.9	 Aircraft
13	 9:08           	 9:08           	77.5	17	73.1	85.4	 Aircraft
2	 9:08           	 9:09           	62.4	39	60.5	76.4	 Aircraft
27	 9:08           	 9:09           	78.9	34	74.2	89.5	 Aircraft
34	 9:08           	 9:08           	64.6	32	61.5	76.5	 Aircraft
8	 9:08           	 9:09           	66.8	130	61.9	83	 Aircraft
12	 9:09           	 9:09           	72.5	40	66.8	82.8	 Aircraft
25	 9:09           	 9:09           	68.2	29	64.7	79.3	 Aircraft
14	 9:09           	 9:09           	55.3	36	52.1	67.6	 Aircraft
31	 9:09           	 9:09           	81.6	32	73.3	88.4	 Aircraft
1	 9:09           	 9:09           	54.6	44	53.4	69.8	 
26	 9:09           	 9:09           	64.1	35	61	76.4	 Aircraft
28	 9:09           	 9:09           	81.9	25	76.8	90.8	 Aircraft
33	 9:09           	 9:09           	61.6	12	59.8	70.6	 
24	 9:09           	 9:09           	66.3	38	59.1	74.9	 Aircraft
30	 9:09           	 9:09           	71.4	10	69.4	79.4	 Aircraft
44	 9:09           	 9:09           	74.6	33	68.9	84.1	 Aircraft
27	 9:09           	 9:10           	84.3	128	73.9	94.9	 Aircraft
14	 9:09           	 9:09           	52.6	16	51.1	63.1	 Aircraft
25	 9:09           	 9:10           	79.2	134	68.5	89.8	 Aircraft
31	 9:10           	 9:10           	62.2	11	60	70.2	 Aircraft
13	 9:10           	 9:10           	81	18	76.5	89	 Aircraft
28	 9:10           	 9:10           	70.2	14	67.9	79.4	 
29	 9:10           	 9:10           	80.5	47	71.9	88.6	 Aircraft
3	 9:10           	 9:10           	81.2	14	77	88.3	 Aircraft
41	 9:10           	 9:10           	67.5	24	62.7	76.6	 
7	 9:10           	 9:10           	66.3	11	65.8	76	 Aircraft
11	 9:10           	 9:10           	64.9	30	58.7	73.6	 Aircraft
33	 9:10           	 9:10           	78.2	28	71.8	86.3	 Aircraft
26	 9:10           	 9:10           	75.9	31	70.7	85.6	 Aircraft
28	 9:10           	 9:10           	85.5	21	80.6	93.7	 Aircraft
31	 9:10           	 9:10           	85.3	34	76.4	91.7	 Aircraft
1	 9:10           	 9:10           	56.3	19	53.8	66.6	 Aircraft
21	 9:10           	 9:10           	64.9	33	61.3	76.5	 Aircraft
2	 9:10           	 9:10           	68.2	30	63.6	78.4	 Aircraft
24	 9:10           	 9:11           	75.1	41	68.6	84.7	 Aircraft
45	 9:10           	 9:10           	69.5	35	63.8	79.2	 Aircraft
44	 9:10           	 9:11           	73.1	34	67.6	82.9	 Aircraft
22	 9:10           	 9:11           	75.2	22	69.8	83.3	 Aircraft
34	 9:11           	 9:11           	60.1	18	58.4	71	 Aircraft
18	 9:11           	 9:11           	66.7	28	63.7	78.2	 Aircraft
28	 9:11           	 9:11           	83	40	77.3	93.3	 Aircraft
8	 9:11           	 9:12           	73.5	75	64.9	83.7	 Aircraft
26	 9:11           	 9:11           	69.7	63	63.2	81.2	 Aircraft
1	 9:11           	 9:11           	59.1	43	56.4	72.8	 Aircraft
12	 9:11           	 9:11           	67.5	28	63.4	77.9	 Aircraft
11	 9:11           	 9:11           	66.8	36	62.3	77.8	 Aircraft
29	 9:11           	 9:11           	78.7	29	72.4	87	 Aircraft
3	 9:11           	 9:11           	79.9	13	75.6	86.6	 Aircraft
33	 9:11           	 9:12           	65.7	45	60.8	77.3	 Aircraft
14	 9:11           	 9:11           	64.2	29	56.5	71.1	 Aircraft
24	 9:11           	 9:12           	65.2	64	58.9	77	 Aircraft
31	 9:11           	 9:12           	82.2	25	75.1	89.1	 Aircraft
2	 9:11           	 9:12           	62.2	14	59.8	71.1	 Aircraft
28	 9:12           	 9:12           	81.9	19	77.3	90.1	 Aircraft
4	 9:12           	 9:12           	67.6	30	63.7	78.5	 Aircraft
29	 9:12           	 9:13           	72.2	79	65.1	84	 Aircraft
15	 9:12           	 9:12           	70.4	38	66.3	82.2	 Aircraft
13	 9:12           	 9:12           	75.6	12	72.8	83.5	 Aircraft
27	 9:12           	 9:12           	69.9	16	68.3	80.4	 Aircraft
44	 9:12           	 9:12           	70.1	28	65.3	79.8	 Aircraft
34	 9:12           	 9:12           	66.7	29	62.8	77.4	 Aircraft
31	 9:12           	 9:12           	62.9	24	60.5	74.3	 Aircraft
25	 9:12           	 9:12           	70.6	31	64.1	79	 Aircraft
35	 9:12           	 9:12           	69.2	35	65.9	81.4	 Aircraft
22	 9:12           	 9:12           	69	12	64.4	75.3	 Aircraft
21	 9:12           	 9:12           	58.8	22	57.1	70.6	 Aircraft
12	 9:12           	 9:13           	72.8	31	67.3	82.1	 Aircraft
28	 9:12           	 9:13           	81.6	25	76.8	90.7	 Aircraft
19	 9:12           	 9:13           	65.8	35	61.9	77.3	 Aircraft
11	 9:12           	 9:13           	63.7	35	58.4	73.8	 Aircraft
27	 9:12           	 9:13           	78.4	37	73.7	89.4	 Aircraft
3	 9:12           	 9:13           	81.1	14	76.6	88	 Aircraft
26	 9:12           	 9:13           	66.3	14	63.8	75.1	 Aircraft
8	 9:13           	 9:13           	61.7	15	59.6	71.4	 Aircraft
24	 9:13           	 9:13           	60.9	21	58.4	71.6	 Aircraft
25	 9:13           	 9:13           	69.9	52	65.6	82.7	 Aircraft
14	 9:13           	 9:13           	52.6	11	50.9	61.4	 Aircraft
22	 9:13           	 9:13           	75.9	30	68.6	83.3	 Aircraft
2	 9:13           	 9:13           	62.7	23	60.7	74.3	 Aircraft
31	 9:13           	 9:13           	76.5	26	70.3	84.5	 Aircraft
13	 9:13           	 9:13           	81.5	15	76.4	88.2	 Aircraft
33	 9:13           	 9:13           	63.2	25	61	75.1	 Aircraft
18	 9:13           	 9:13           	65.5	30	62.4	77.1	 
26	 9:13           	 9:13           	67.4	37	63.2	78.9	 Aircraft
11	 9:13           	 9:14           	65.5	39	60.8	76.7	 
44	 9:13           	 9:14           	74.8	36	68.4	84	 Aircraft
8	 9:13           	 9:14           	64	61	60.9	78.7	 Aircraft
24	 9:13           	 9:15           	69.7	96	62.8	82.6	 Aircraft
27	 9:13           	 9:14           	80.4	39	74.2	90.1	 Aircraft
4	 9:13           	 9:14           	66.5	28	62.3	76.7	 Aircraft
15	 9:14           	 9:14           	66.8	31	63.2	78.2	 Aircraft
28	 9:14           	 9:14           	73.6	20	70.2	83.2	 Aircraft
45	 9:14           	 9:14           	57.2	15	55.1	67	 
10	 9:14           	 9:14           	59.2	44	58	74.4	 
29	 9:14           	 9:14           	79.2	39	71.7	87.7	 Aircraft
25	 9:14           	 9:14           	70.4	37	66.2	81.9	 Aircraft
